1_ent,4_no_leg,5_ini_leg,6_fin_leg,8_ople_coal,9_part_ini,10_part_revisado,11_tier,13_distrito_local,14_genero,15_autoadscrip,16_aff_act,17_tipo_cand,19_reelec,20_pres_com,21_com_preside,22_pres_jeps,23_pres_mesa,24_coord_bancada
Hidalgo,LXIII,2016,2018,PRI,PRI,PRI,2,,2,,,,0,1,Inspectora de la Auditoria Superior del Estado,1,0,1
Hidalgo,LXIII,2016,2018,PRI,PRI,PRI,2,,1,,,,0,1,Para El Desarrrollo Integral de Los Pueblos Indigenas,0,0,0
Hidalgo,LXIII,2016,2018,PRI,PRI,PRI,2,,1,,,,0,1,Hacienda y Presupuesto,1,0,0
Hidalgo,LXIII,2016,2018,PRD,PRD,PRD,2,,1,,,,0,1,Población y Migración,0,0,1
Hidalgo,LXIII,2016,2018,PRD,PRD,PRD,2,,2,,,,0,0,,0,0,0
Hidalgo,LXIII,2016,2018,PVEM,PVEM,PVEM,2,,1,,,,0,1,"Medio Ambiente, Recursos Naturales y Cambio Climatico",0,0,0
Hidalgo,LXIII,2016,2018,MC,MC,MC,2,,1,,,,0,1,Ciencia y Tecnología,0,0,0
Hidalgo,LXIII,2016,2018,PANAL,PANAL,PANAL,2,,1,,,,0,1,Educacion,0,0,0
Hidalgo,LXIII,2016,2018,MORENA,MORENA,MORENA,2,,1,,,,0,1,Adultos Mayores,0,0,0
Hidalgo,LXIII,2016,2018,PES,PES,PES,2,,1,,,,0,0,,0,0,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,1,1,,,,0,1,Seguridad Ciudadana y Justicia,1,1,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,2,2,,,,0,1,Desarrollo Social y Humano,0,0,0
Hidalgo,LXIV,2018,2021,PES,PRI,PRI,1,3,2,,,,0,1,Desarrollo Integral de los Pueblos Indígenas,0,1,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,4,2,,,,0,0,,0,1,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,5,2,,,,0,1,"Niñez, la Juventud, el Deporte y la Familia",0,1,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,6,1,,,,0,1,Comunicaciones y Transportes,0,0,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,7,2,,,,0,1,Derechos Humanos y Atención de las Personas con Discapacidad,0,0,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,8,2,,,,0,1,Fortalecimiento y Desarrollo Municipal,0,1,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,9,1,,,,0,1,Desarrollo Agropecuario y Recursos Hidráulicos,0,0,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,10,1,,,,0,1,Desarrollo Económico,1,0,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,11,1,,,,0,1,Asuntos Metropolitanos,0,0,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,12,2,,,,0,1,Cultura,0,1,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,13,1,,,,0,1,Salud,0,0,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,14,1,,,,0,1,Inspectora de la ASE,1,1,1
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,15,2,,,,0,1,Hacienda y Presupuesto,1,0,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,16,2,,,,0,1,Transparencia y Anticorrupción,0,0,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,17,2,,,,0,1,Legislación y Puntos Constitucionales,0,1,0
Hidalgo,LXIV,2018,2021,MORENA,MORENA,MORENA,1,18,1,,,,0,1,Ciencia y Tecnología,0,0,0
Hidalgo,LXIV,2018,2021,PAN,PAN,PAN,2,,1,,,,0,0,,0,1,1
Hidalgo,LXIV,2018,2021,PAN,PAN,PAN,2,,2,,,,0,0,,0,0,0
Hidalgo,LXIV,2018,2021,PAN,PAN,PAN,2,,2,,,,0,0,,0,0,0
Hidalgo,LXIV,2018,2021,PRI,PRI,PRI,2,,1,,,,0,1,Población y Migración,0,1,0
Hidalgo,LXIV,2018,2021,PRI,PRI,PRI,2,,2,,,,1,1,Planeación y Prospectiva,0,0,0
Hidalgo,LXIV,2018,2021,PRI,PRI,PRI,2,,2,,,,1,1,"Medio Ambiente, Recursos Naturales y Cambio Climático",0,1,1
Hidalgo,LXIV,2018,2021,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,0
Hidalgo,LXIV,2018,2021,PRD,PRD,PRD,2,,2,,,,0,0,,0,1,0
Hidalgo,LXIV,2018,2021,PT,PT,PT,2,,1,,,,0,1,Trabajo,0,0,0
Hidalgo,LXIV,2018,2021,PANAL,PANAL,PANAL,2,,1,,,,1,1,Educación,0,1,0
Hidalgo,LXIV,2018,2021,PANAL,PES,PANAL,2,,2,,,,0,1,"Obras Públicas, Desarrollo Urbano y Vivienda",0,0,1
Hidalgo,LXIV,2018,2021,PES,PES,PES,2,,1,,,,0,1,Turismo,0,1,0
Hidalgo,LXV,2021,2024,PVEM,PVEM,PVEM,1,1,2,,,,0,1,"Comisión de Medio Ambiente, Recursos Naturales y Cambio Climático",0,0,0
Hidalgo,LXV,2021,2024,PRI,PRI,PRI,1,2,2,,,,0,1,Comisión de Ciencia y Tecnología,0,0,0
Hidalgo,LXV,2021,2024,PANAL,PANAL,PANAL,1,3,1,,,,0,1,Comisión de Gobernación,1,1,1
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,1,4,1,,,,0,1,Comisión de Comunicaciones y Transportes,0,0,0
Hidalgo,LXV,2021,2024,PT,PT,PT,1,5,1,,,,0,1,"Comisión de Obras Públicas, Desarrollo Urbano y Vivienda",0,1,0
Hidalgo,LXV,2021,2024,PAN,PAN,PAN,1,6,1,,,,0,1,Comisión de Protección Civil,0,1,1
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,1,7,2,,,,1,1,Comisión de Transparencia y Anticorrupción,0,0,0
Hidalgo,LXV,2021,2024,PRI,PRI,PRI,1,8,2,,,,0,1,"Comisión de la Niñez, la Juventud, el Deporte y la Familia",0,0,0
Hidalgo,LXV,2021,2024,PRD,PRD,PRD,1,9,1,,,,0,1,Comisión para el Desarrollo Integral de los Pueblos Indígenas,0,0,0
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,1,10,1,,,,0,1,Comisión Instructora,1,0,1
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,1,11,1,,,,1,1,Comisión de Desarrollo Social y Humano,0,1,0
Hidalgo,LXV,2021,2024,PRI,PRI,PRI,1,12,2,,,,0,1,Comisión de Planeción y Prospectiva,1,0,0
Hidalgo,LXV,2021,2024,PVEM,PT,PT,1,13,2,,,,0,1,Comisión de Cultura,0,1,0
Hidalgo,LXV,2021,2024,PVEM,PVEM,PVEM,1,14,1,,,,0,1,Comisión de Seguridad Ciudadana y Justicia,1,1,1
Hidalgo,LXV,2021,2024,PT,PT,PT,1,15,2,,,,0,1,Comisión para el Desarrollo Agropecuario y Recursos Hidráulicos,0,0,0
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,1,16,2,,,,0,1,Comisión de Salud,0,0,0
Hidalgo,LXV,2021,2024,PT,PT,PT,1,17,1,,,,0,1,Comisión de Hacienda y Presupuesto,1,0,1
Hidalgo,LXV,2021,2024,PANAL,PANAL,PANAL,1,18,2,,,,0,1,Comisión de Educació,0,0,0
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,1,Comisión Inspectora de la Auditoria Superior del Estado,1,0,0
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Participación Ciudadana,0,0,0
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,2,,3,,,,0,1,Comisión de Igualdad de Género,0,0,0
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Turismo,0,0,0
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,1,Comisión de Adultos Mayores,0,0,0
Hidalgo,LXV,2021,2024,PAN,PAN,PAN,2,,2,,,,0,1,Comisión del Trabajo,0,0,0
Hidalgo,LXV,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,0,,0,0,0
Hidalgo,LXV,2021,2024,PRI,PRI,PRI,2,,1,,,,1,1,Comisión de Población y Migración,0,1,1
Hidalgo,LXV,2021,2024,PRI,PRI,PRI,2,,2,,,,0,1,Comisión de los Derechos Humanos y Atención a las Personas con Discapacidad,0,0,0
Hidalgo,LXV,2021,2024,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,0
Hidalgo,LXV,2021,2024,PRI,PRI,PRI,2,,2,,,,0,1,Comisión de Fortalecimiento y Desarrollo Municipal,0,0,0
Hidalgo,LXV,2021,2024,PRI,PRI,PRI,2,,1,,,,0,1,Comisión de Asuntos Metropolitanos,0,0,0
Hidalgo,LXV,2021,2024,,MORENA,MORENA,2,,2,,,,0,0,,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,1,2,,1,Persona Indigena,0,1,Gobernación,1,0,0
Hidalgo,LXVI,2024,2027,,Nueva Alianza,PANAL,1,2,1,,1,Persona Indigena,0,1,Educación,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,3,1,,1,Persona Indigena,0,1,"Obras Públicas, Desarrollo Urbano y Vivienda",0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,4,2,,1,Persona Indigena,0,1,Ciencia y Tecnología,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,5,2,,1,Persona Indigena,0,1,Cultura,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,6,2,,,,0,1,Derechos Humanos y Atención de las Personas con Discapacidad,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,7,2,,,,0,1,Igualdad de Género,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,8,1,,,,0,1,Hacienda y Presupuesto,1,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,9,2,,1,Persona Indigena,0,1,Para el Desarrollo Integral de los Pueblos Indígenas,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,10,2,,,,0,1,Legislación y Puntos Constitucionales,1,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,11,1,,,,0,1,Salud,0,1,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,12,2,,,,0,1,Desarrollo Social y Humano,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,13,1,,,,0,1,Inspectora de la Auditoría Superior del Estado,0,0,1
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,14,1,,,,0,1,Fortalecimiento y Desarrollo Municipal,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,15,1,,,,0,1,Planeación y Prospectiva,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,16,1,,,,0,1,Comunicaciones y Transportes,0,0,0
Hidalgo,LXVI,2024,2027,,Morena,MORENA,1,17,2,,,,0,1,Asuntos Urbanos y Metropolitanos,0,0,0
Hidalgo,LXVI,2024,2027,,Nueva Alianza,PANAL,1,18,2,,1,Persona Joven,0,1,Seguridad Ciudadana y Justicia,1,0,1
Hidalgo,LXVI,2024,2027,PAN,PAN,PAN,2,,2,,,,0,1,Trabajo,0,0,1
Hidalgo,LXVI,2024,2027,PRI,PRI,PRI,2,,1,,,,0,1,Participación Ciudadana,0,0,1
Hidalgo,LXVI,2024,2027,PVEM,VERDE,PVEM,2,,1,,,,0,1,"Medio Ambiente, Recursos Naturales y Cambio Climático",0,0,1
Hidalgo,LXVI,2024,2027,PT,PT,PT,2,,1,,,,0,1,Protección Civil y Gestión Integral de Riesgos,0,0,1
Hidalgo,LXVI,2024,2027,MC,Movimiento Ciudadano,MC,2,,2,,,,0,1,"De la Niñez, la Juventud, el Deporte y la Familia",0,0,0
Hidalgo,LXVI,2024,2027,PANAL,Nueva Alianza,PANAL,2,,1,,,,0,1,Transparencia y Anticorrupción,0,0,0
Hidalgo,LXVI,2024,2027,PANAL,Nueva Alianza,PANAL,2,,2,,,,0,1,Instructora,1,0,0
Hidalgo,LXVI,2024,2027,PT,PT,PT,2,,2,,1,Persona Indigena,0,1,Turismo,0,0,0
Hidalgo,LXVI,2024,2027,PRI,PRI,PRI,2,,2,,,,0,1,Población y Migración,0,0,0
Hidalgo,LXVI,2024,2027,PVEM,VERDE,PVEM,2,,2,,1,Persona Indigena,0,1,Personas Adultas Mayores,0,0,0
Hidalgo,LXVI,2024,2027,MC,Movimiento Ciudadano,MC,2,,3,,1,Persona de la Diversidad Sexogenérica,0,1,Desarrollo Económico,1,0,1
Hidalgo,LXVI,2024,2027,PRD,PRD,PRD,2,,1,,1,Persona con Discapacidad,0,1,Desarrollo Agropecuario y Recursos Hidráulicos,0,0,1
Jalisco,LXI,2015,2018,PRI,PRI,PRI,1,1,1,,,,0,1,Seguridad Pùblica y Protecciòn Civil,1,0,0
Jalisco,LXI,2015,2018,PRI,PRI,PRI,1,2,1,,,,0,1,Vigilancia,1,0,0
Jalisco,LXI,2015,2018,PVEM,PVEM,PVEM,1,3,1,,,,0,1,"Vialidad, Transporte y Comunicaciones ",0,0,1
Jalisco,LXI,2015,2018,PRI,PRI,PRI,1,4,1,,,,0,1,Desarrollo Agrìcola ,0,0,0
Jalisco,LXI,2015,2018,MC,MC,MC,1,5,1,,,,0,1,Desarrollo Urbano ,0,0,0
Jalisco,LXI,2015,2018,MC,MC,MC,1,6,1,,,,0,1,Asuntos Metropolitanos ,0,0,0
Jalisco,LXI,2015,2018,MC,MC,MC,1,7,1,,,,0,1,Hacienda y Presupuestos ,1,1,1
Jalisco,LXI,2015,2018,MC,MC,MC,1,8,1,,,,0,0,,0,1,0
Jalisco,LXI,2015,2018,MC,MC,MC,1,9,2,,,,0,1,Readaptaciòn Social ,0,0,0
Jalisco,LXI,2015,2018,IND,IND,IND,1,10,1,,,,0,1,Participaciòn Ciudadana y Acceso a la Informaciòn ,0,0,0
Jalisco,LXI,2015,2018,MC,MC,MC,1,11,2,,,,0,1,Cultura ,0,0,0
Jalisco,LXI,2015,2018,MC,MC,MC,1,12,1,,,,0,1,Turismo ,0,0,0
Jalisco,LXI,2015,2018,MC,MC,MC,1,13,1,,,,0,1,Planeaciòn Para El Desarrollo ,0,1,0
Jalisco,LXI,2015,2018,MC,MC,MC,1,14,2,,,,0,1,Higiene y Salud Pùblica ,0,0,0
Jalisco,LXI,2015,2018,PRI,PRI,PRI,1,15,2,,,,0,1,Derechos Humanos ,0,0,0
Jalisco,LXI,2015,2018,PRI,PRI,PRI,1,16,2,,,,0,1,Equidad de Gènero ,0,0,0
Jalisco,LXI,2015,2018,PVEM,PVEM,PVEM,1,17,2,,,,0,1,Asuntos Electorales ,1,0,1
Jalisco,LXI,2015,2018,PRI,PRI,PRI,1,18,2,,,,0,1,Asuntos Migratorios ,0,0,0
Jalisco,LXI,2015,2018,PRI,PRI,PRI,1,19,2,,,,0,1,Juventud y Deporte ,0,0,0
Jalisco,LXI,2015,2018,PRI,PRI,PRI,1,20,1,,,,0,1,Ciencia y Tecnologìa ,0,1,0
Jalisco,LXI,2015,2018,PAN,PAN,PAN,2,,1,,,,0,1,Desarrollo Econòmico ,1,0,1
Jalisco,LXI,2015,2018,PAN,PAN,PAN,2,,2,,,,0,1,Responsabilidades ,0,0,0
Jalisco,LXI,2015,2018,PAN,PAN,PAN,2,,1,,,,0,1,Ganaderìa,0,1,0
Jalisco,LXI,2015,2018,PAN,PAN,PAN,2,,1,,,,0,1,Desarrollo Humano,0,0,0
Jalisco,LXI,2015,2018,PAN,PAN,PAN,2,,2,,,,0,1,Desarrollo Forestal ,0,0,0
Jalisco,LXI,2015,2018,PRI,PRI,PRI,2,,1,,,,0,0,,0,1,1
Jalisco,LXI,2015,2018,PRI,PRI,PRI,2,,2,,,,0,1,Trabajo y Previsiòn Social  ,0,0,0
Jalisco,LXI,2015,2018,PRI,PRI,PRI,2,,2,,,,0,1,"Puntos Constitucionales, Estudios Legislativos y Reglamentos ",1,0,0
Jalisco,LXI,2015,2018,PRI,PRI,PRI,2,,1,,,,0,1,Gobernaciòn ,1,1,0
Jalisco,LXI,2015,2018,MC,MC,MC,2,,1,,,,0,0,,0,0,0
Jalisco,LXI,2015,2018,MC,MC,MC,2,,2,,,,0,1,Desarrollo Municipal ,0,0,0
Jalisco,LXI,2015,2018,MC,MC,MC,2,,2,,,,0,1,Administraciòn ,0,0,0
Jalisco,LXI,2015,2018,MC,MC,MC,2,,1,,,,0,0,,0,1,1
Jalisco,LXI,2015,2018,MC,MC,MC,2,,1,,,,0,0,,0,0,0
Jalisco,LXI,2015,2018,PRD,PRD,PRD,2,,2,,,,0,1,Desarrollo Regional,0,0,1
Jalisco,LXI,2015,2018,PRD,PRD,PRD,2,,1,,,,0,1,Justicia ,1,0,0
Jalisco,LXI,2015,2018,PVEM,PVEM,PVEM,2,,1,,,,0,1,Medio Ambiente y Desarrollo Sustentable,0,1,0
Jalisco,LXI,2015,2018,PANAL,PANAL,PANAL,2,,1,,,,0,1,Educaciòn ,0,0,1
Jalisco,LXI,2015,2018,PRI,PRI,PRI,2,,2,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,PAN,PAN,PAN,1,1,1,,,,0,1,"Planeación, Ordenamiento Territorial y de la Gestión del Agua",0,0,1
Jalisco,LXII,2018,2021,PAN,PAN,PAN,1,2,1,,,,0,1,"Planeación, Ordenamiento Territorial y de la Gestión del Agua",0,0,0
Jalisco,LXII,2018,2021,PAN,PAN,PAN,1,3,1,,,,0,1,Derechos Humanos y Pueblos Originarios,0,0,1
Jalisco,LXII,2018,2021,PRD,PRD,PRD,1,4,1,,,,0,1,Seguridad y Justicia,1,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,1,5,1,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,1,6,2,,,,0,1,Vigilancia y Sistema Anticorrupción,1,0,0
Jalisco,LXII,2018,2021,PT,MORENA,MORENA,1,7,2,,,,0,1,Responsabilidades,0,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,1,8,1,,,,1,0,,0,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,1,9,2,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,1,10,1,,,,0,1,"Competitividad, Desarrollo Económico, Innovación y Trabajo",1,0,0
Jalisco,LXII,2018,2021,MORENA,MORENA,MORENA,1,11,1,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,PRD,PRD,PRD,1,12,1,,,,0,1,Hacienda,1,0,1
Jalisco,LXII,2018,2021,PAN,PAN,PAN,1,13,1,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,1,14,2,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,PAN,PAN,PAN,1,15,1,,,,0,1,Desarrollo Productivo y Regional,0,1,0
Jalisco,LXII,2018,2021,MORENA,MORENA,MORENA,1,16,2,,,,0,1,Seguridad y Justicia,1,1,0
Jalisco,LXII,2018,2021,MC,MC,MC,1,17,1,,,,0,1,Responsabilidades,0,0,1
Jalisco,LXII,2018,2021,PAN,PAN,PAN,1,18,2,,,,1,0,,0,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,1,19,2,,,,0,1,Gobernación y Fortalecimiento Municipal/Desarrollo Productivo y Regional,1,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,1,20,1,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,PAN,PAN,PAN,2,,1,,,,0,1,"Asistencia Social, Familia y Niñez",0,1,0
Jalisco,LXII,2018,2021,PAN,PAN,PAN,2,,2,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,PRI,PRI,PRI,2,,2,,,,0,1,"Participación Ciudadana, Transparencia y Ética en el Servicio Público",0,0,1
Jalisco,LXII,2018,2021,PRI,PRI,PRI,2,,2,,,,0,1,Igualdad Sustantiva y de Género/Movilidad y Transporte,0,1,0
Jalisco,LXII,2018,2021,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,PVEM,PVEM,PVEM,2,,2,,,,0,1,"Medio Ambiente, Sostenibilidad, Protección Civil y Resiliencia",0,0,1
Jalisco,LXII,2018,2021,MC,MC,MC,2,,1,,,,1,1,Administración y Planeación Legislativa,1,1,1
Jalisco,LXII,2018,2021,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,2,,1,,,,0,1,Movilidad y Transporte,0,1,0
Jalisco,LXII,2018,2021,PRI,MC,MC,2,,1,,,,0,1,Gestión Metropolitana,0,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,2,,2,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,MORENA,MORENA,MORENA,2,,1,,,,0,1,Gobernación y Fortalecimiento Municipal,1,0,1
Jalisco,LXII,2018,2021,MORENA,MORENA,MORENA,2,,2,,,,0,1,Estudios Legislativos y Reglamentos,1,0,1
Jalisco,LXII,2018,2021,MORENA,MORENA,MORENA,2,,2,,,,0,0,,0,0,0
Jalisco,LXII,2018,2021,PAN,PAN,PAN,2,,2,,,,0,1,Puntos Constitucionales y Electorales,1,0,0
Jalisco,LXII,2018,2021,MC,MC,MC,2,,2,,,,0,1,"Educación, Cultura y Deporte",0,1,0
Jalisco,LXII,2018,2021,MC,MC,MC,2,,1,,,,0,1,Hacienda,1,0,0
Jalisco,LXII,2018,2021,MORENA,PT,PT,2,,1,,,,0,1,Administración y Planeación Legislativa,1,0,1
Jalisco,LXIII,2021,2024,MC,MC,MC,1,1,1,,,,0,1,Comisión de Desarrollo Productivo Regional,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,2,2,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,PAN,PAN,PAN,1,3,1,,,,0,1,"Comisión de Asistencia Social, Familia y Niñes",0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,4,2,,,,0,1,Comisión de Gestión Metropolitana,0,0,0
Jalisco,LXIII,2021,2024,MORENA,MORENA,MORENA,1,5,2,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,6,2,,,,0,1,"Comisión de Competitividad, Desarrollo Económico, Innovación y Trabajo",0,0,0
Jalisco,LXIII,2021,2024,MORENA,MORENA,MORENA,1,7,2,,,,0,1,"Comisión de Planeación, Ordenamiento Territorial y de la Gestión del Agua",0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,8,2,,,,0,1,Comisión de Hacienda y Presupuestos,1,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,9,2,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,10,2,,,,0,1,Comisión de Movilidad y Transporte,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,11,2,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,12,1,,,,1,0,,0,0,1
Jalisco,LXIII,2021,2024,MC,MC,MC,1,13,2,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,14,2,,,,1,0,,0,1,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,15,1,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,MORENA,MORENA,MORENA,1,16,1,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,17,2,,,,0,1,Comisión de Igualdad Sustantiva y de Género,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,18,1,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,19,1,,,,0,1,Comisión de Vigilancia y Sistema Anticorrupción,0,0,0
Jalisco,LXIII,2021,2024,MC,MC,MC,1,20,2,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,PAN,PAN,PAN,2,,2,,,,1,0,,0,0,1
Jalisco,LXIII,2021,2024,PAN,PAN,PAN,2,,1,,,,0,1,Comisión de Puntos Constitucionales y Electorales,1,0,0
Jalisco,LXIII,2021,2024,PAN,PAN,PAN,2,,1,,,,0,1,Comisión de Responsabilidades,0,0,0
Jalisco,LXIII,2021,2024,PAN,PAN,PAN,2,,2,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,PRI,PRI,PRI,2,,2,,,,0,1,Comisión de los Derechos Humanos y Pueblos Originarios,0,0,0
Jalisco,LXIII,2021,2024,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,1
Jalisco,LXIII,2021,2024,PRI,PRI,PRI,2,,2,,,,0,1,"Comisión de Higiene, Salud Pública y Prevención de las Adcciones",0,0,0
Jalisco,LXIII,2021,2024,PRI,PRI,PRI,2,,2,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,PRI,PRI,PRI,2,,1,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,PVEM,PVEM,PVEM,2,,2,,,,0,1,"Comisión de Ambiente, Sostenibilidad, Protección Civil y Resilencia",0,0,0
Jalisco,LXIII,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Estudios Legislativos y Reglamentos,0,0,0
Jalisco,LXIII,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,0,,0,1,1
Jalisco,LXIII,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,Comisión de Gobernación y Fortalecimiento Municipal,1,0,0
Jalisco,LXIII,2021,2024,MORENA,MORENA,MORENA,2,,2,,,,0,1,"Comisión de Participación Ciudadana, Transparencia y Ética en el Servicio Público",0,0,0
Jalisco,LXIII,2021,2024,MORENA,MORENA,MORENA,2,,1,,,,0,1,Comisión de Seguridad y Justicia,1,0,0
Jalisco,LXIII,2021,2024,HAGAMOS,HAGAMOS,HAGAMOS,2,,2,,,,1,1,Comisión de Administración y Planeación Legislativa,0,0,1
Jalisco,LXIII,2021,2024,HAGAMOS,HAGAMOS,HAGAMOS,2,,1,,,,1,1,"Comisión de Educación, Cultura y Deporte",0,0,0
Jalisco,LXIII,2021,2024,FUTURO,FUTURO,FUTURO,2,,2,,,,0,0,,0,0,0
Jalisco,LXIII,2021,2024,,FUTURO,FUTURO,1,20,1,,,,0,0,,0,0,1
Jalisco,LXIV,2024,2027,PT,PT,PT,1,1,1,,,,0,0,,0,0,1
Jalisco,LXIV,2024,2027,PAN,PAN,PAN,1,2,1,,,,1,1,Responsabilidades,0,0,0
Jalisco,LXIV,2024,2027,PAN,PAN,PAN,1,3,1,,,,0,0,,0,0,0
Jalisco,LXIV,2024,2027,FUTURO,FUTURO,FUTURO,1,4,2,,,,0,0,,0,0,1
Jalisco,LXIV,2024,2027,PVEM,PVEM,PVEM,1,5,2,,,,1,1,"Medio ambiente, sostenibilidad, protección civil y resiliencia",0,0,0
Jalisco,LXIV,2024,2027,MC,MC,MC,1,6,2,,,,1,1,Hacienda y presupuestos,1,0,0
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,1,7,2,,,,0,0,,0,0,0
Jalisco,LXIV,2024,2027,MC,MC,MC,1,8,2,,,,1,0,,0,0,0
Jalisco,LXIV,2024,2027,MORENA,MORENA,MORENA,1,9,2,,,,0,0,,0,0,0
Jalisco,LXIV,2024,2027,MC,MC,MC,1,10,2,,,,1,0,,0,1,0
Jalisco,LXIV,2024,2027,HAGAMOS,HAGAMOS,HAGAMOS,1,11,1,,,,0,0,,0,0,1
